country,university,major,level,annual_fee,currency,notes,
إيران,جامعة قم الحكومية,هندسة المدنية-هندسة المیاه,دكتوراه,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الهندسة المدنية-جیو تقنیة,دكتوراه,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الهندسة المدنية-إنشاءات,دكتوراه,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,فيزياء الحالة الصلبة,دكتوراه,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الرياضیات التطبیقیة -بحوث,دكتوراه,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,رياضیات التحلیلیة,دكتوراه,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,رياضیات الهندسة,دكتوراه,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,تدريس المعارف الإسلامية,دكتوراه,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,فلسفة األخالق,دكتوراه,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الفلسفة التطبیقیة,دكتوراه,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الشريعة و المعارف الإسلامية,دكتوراه,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الكالم -كالم اإلسالمي کالم-کالم اسالمی,دكتوراه,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,التفسیر التطبیقي,دكتوراه,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,علوم القرآن والحديث,دكتوراه,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,القانون الخاص,دكتوراه,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,القانون الجزائي وعلم اإلجرام,دكتوراه,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,القانون العام,دكتوراه,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الاقتصاد-الاقتصاد اإلسالمي,دكتوراه,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,اللغة الفارسیة وآدابها -الأدب,دكتوراه,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,اللغة الفارسیة وآدابها-الأدب,دكتوراه,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,تدريس المعارف الإسلامية,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الدراسات الشیعیة-التاريخ شیعه شناسی -تاريخ,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الدراسات الشیعیة -الكالم شیعه شناسی-کالم,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,التفسیر والعلوم القرآنیة,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,علوم القرآن والحديث,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,علوم الحديث,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الفثة و اصول الشريعة,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الفلسفة والكالم اإلسالمي,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,القانون الخاص,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,القانون الجزائي و علم اإلجرام قانون جزا و جرم شناسی,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,القانون العام,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,حقوق الملكیة الفكرية,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الرياضیات البحتة-جبر,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الرياضیات البحتة-التحلیلیة,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الرياضیات البحتة-الهندسة,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الرياضیات البحتة-األنظمة,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,فيزياء-الحالة الصلبة,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,فيزياء-الجسیمات األولیة,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,فيزياء-فيزياء الفلكیة,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,فيزياء-فيزياء األساسیة,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,كيمياء -الكيمياء الفیزيائیة,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,كيمياء -الكيمياء العضوية,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,كيمياء -كيمياء المعدنیة,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,كيمياء -الكيمياء التحلیلیة,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الهندسة المدنية -إنشاءات,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الهندسة المدنية-المیاه,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الهندسة المدنية-جیو تقنیة,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الهندسة المدنية -الشواطئ مهتدسی عمران-سواحل ،بنادر و,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الهندسة الصناعية -تحسین,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,هندسة الكهرباء -التحكم,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الهندسة الميكانيكية -تحويل,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,تكنولوجيا المعلومات -التجارة,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الاقتصاد-الاقتصاد اإلسالمي,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الاقتصاد-الخدمات المصرفیة,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,المحاسبة,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,اإلدارة الصناعية -اإلنتاج و,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,اإلدارة الصناعية-بحوث,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,اإلدارة الصناعية-ادارة,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,مديريت بازرگانی-مديريت کار آفرينی ادارة االعمال-إدارة المشاريع,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,ادارة االعمال -التسويق,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,ادارة االعمال-االدارة,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,تعلیم اللغة االنجلیزية آموزش,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,اللغة العربيیة وآدابها -ترجمة,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,علم المعلومات -ادارة علم اطالعات ودانش شناسی-مديريت,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,تاريخ والفلسفة التربوية-تعلیم تاريخ و,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,علم النفس التربوي روان شناسی تربیتی,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,فیزلويوجیا الرياضة- فیزيولوژی ورزشی-فیزيولوژی,ماجستير,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,اللغة اإلنجلیزية وآدابها,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,اللغة العربيیة و آدابها,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,علم المعلومات ونظرية,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,علوم التربوية,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,علوم الرياضیة,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,علوم القرآن و الحديث,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الفقة و اصول الشريعة,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الفلسفة و الكالم االسالمي,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,القانون,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,المحاسبة,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الاقتصاد,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,ادارة االعمال,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,اإلدارة الصناعية,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الهندسة الكهربائیة,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الهندسة الكیمیائیة,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الهندسة الصناعية,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الهندسة المدنية,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,هندسة الكمبيوتر,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الهندسة المعمارية,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,اإلحصائیات,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,الرياضیات,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,علم األحیاء الحیواني زيست جانوری,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,كيمياء التطبیقیة,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,علوم الكمبيوتر,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة قم الحكومية,فيزياء,بكالوريوس,0,دولار,السعر غير مذكور في الملف,
إيران,جامعة أميركبير الصناعية,هندسة الطيران والفضاء الجوي هندسة الطيران والفضاء,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة الطيران والفضاء الجوي هندسة الطيران والفضاء,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,ديناميكا الطيران والتحكم,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هياكل الطائرات,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هياكل الدفع,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة الفضاء,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,تكنولوجيا االقمار الصناعية,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,الكهرباء الحيوية هندسة طبية حيوية,بكالوريوس,0,دولار,السعر غير مذكور للبكالوريوس,
إيران,جامعة أميركبير الصناعية,الكهرباء الحيوية هندسة طبية حيوية,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,الكهرباء الحيوية هندسة طبية حيوية,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,الميكانيكا الحيوية,بكالوريوس,0,دولار,السعر غير مذكور للبكالوريوس,
إيران,جامعة أميركبير الصناعية,الميكانيكا الحيوية,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,الميكانيكا الحيوية,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,المواد الحيوية,بكالوريوس,0,دولار,السعر غير مذكور للبكالوريوس,
إيران,جامعة أميركبير الصناعية,المواد الحيوية,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,المواد الحيوية,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة الرياضة,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة الرياضة,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة االنسجة,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة االنسجة,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,الهندسة الكيميائية,بكالوريوس,0,دولار,السعر غير مذكور للبكالوريوس,
إيران,جامعة أميركبير الصناعية,الهندسة الكيميائية,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,الهندسة الكيميائية,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,التقنية الحيوية,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,الديناميكا الحرارية (ثرموداينمك),متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,عملية الفصل هندسة كيميائية,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,تصميم العمليات,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة بيئية,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,تكنولوجيا (تقنية) النانو,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,ظاهرة االنتقال,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,صناعة غذائية,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,صناعة بتروكيميائية,بكالوريوس,0,دولار,السعر غير مذكور للبكالوريوس,
إيران,جامعة أميركبير الصناعية,صناعة بتروكيميائية,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,صناعة بتروكيميائية,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,حرم ماهشهر الجامعي,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة مدنية,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة نقل (وسائل النقل),ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة نقل (وسائل النقل),دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة السواحل والموانئ والهياكل البحرية,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة وادارة البناء,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة وادارة البناء,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة زالزل,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة زالزل,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة بيئية,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة بيئية,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة بيئية تعليم الكتروني هندسة مدنية وبيئية,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة جيوتقنية,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة جيوتقنية,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة جيوتقنية (التربة والمنشآت) حرم گرمسار الجامعي,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,الهندسة االنشائية,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,الهندسة االنشائية,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة نقل (طرق ومواصالت),ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة نقل (طرق ومواصالت),دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة الصحة والسالمة والبيئة,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة المياه والمنشآت الهيدروليكية,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة المياه والمنشآت الهيدروليكية,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة وادارة الموارد المائية,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة وادارة الموارد المائية,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة الحاسوب,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة الحاسوب -برمجيات (سوفتوير),ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة الحاسوب -برمجيات (سوفتوير),دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة الحاسوب -انظمة هندسة حاسوب وتكنولوجيا المعلومات الحاسوب,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة الحاسوب -انظمة هندسة حاسوب وتكنولوجيا المعلومات الحاسوب,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة الحاسوب - انظمة الحاسوب - حرم گرمسار الجامعي,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة الحاسوب - الذكاء صناعي والروبوتات,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة الحاسوب - الذكاء صناعي والروبوتات,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة الحاسوب - الحوسبة اآلمنة,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة الحاسوب - الحوسبة اآلمنة,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة الحاسوب - شبكات الحاسوب,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة الحاسوب - شبكات الحاسوب,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة تكنولوجيا المعلومات - التجارة االلكترونية,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة تكنولوجيا المعلومات - التجارة االلكترونية,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة اتصاالت ()ICT تعليم الكتروني,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,اتصاالت -حقول,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,اتصاالت -حقول,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,اتصاالت -انظمة,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,اتصاالت -انظمة,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة كهرباء,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة كهرباء,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة كهرباء -اتصاالت هندسة كهربائية,بكالوريوس,0,دولار,السعر غير مذكور للبكالوريوس,
إيران,جامعة أميركبير الصناعية,هندسة كهرباء -اتصاالت هندسة كهربائية,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة كهرباء -اتصاالت هندسة كهربائية,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة كهرباء -تحكم,بكالوريوس,0,دولار,السعر غير مذكور للبكالوريوس,
إيران,جامعة أميركبير الصناعية,هندسة كهرباء -تحكم,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة كهرباء -تحكم,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة كهرباء -الكترونيك,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة كهرباء -الكترونيك,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة كهرباء -قدرة,بكالوريوس,0,دولار,السعر غير مذكور للبكالوريوس,
إيران,جامعة أميركبير الصناعية,هندسة كهرباء -قدرة,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة كهرباء -قدرة,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة كهرباء -دوائر الكترونية ()IC,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة كهرباء -انظمة طاقة,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة كهرباء -دوائر الكترونية رقمية,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة كهرباء -الحقول واالمواج,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة كهرباء -الحقول واالمواج,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة كهرباء -اجهزة الميكرو والنانو الكترونيك,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة كهرباء -تخطيط وادارة انظمة الطاقة,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة كهرباء -تخطيط وادارة انظمة الطاقة -تعليم الكتروني,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة كهرباء -الكترونيات الطاقة واآلالت الكهربائية,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,الكترونيك -انظمة رقمية,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,الكترونيك - ميكروالكترونيك,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة األتمتة الصناعية,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,ميكاترونكس,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة صناعية,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة صناعية,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
